id,gender,birth_date,job,TEXTNECK,ASYMMETRY,STOOPED,SLEEPINESS,product_chair,product_monitor_arm,product_wrist_guard,product_mouse,product_desk,product_holder,product_neck_pillow,product_mouse_pad,product_keyboard,product_cushion,product_id
417,Male,1995-01-21,Creator,0.28,0.02,0.34,0.77,,1955685399,,,,,,,,,1955685399
418,Female,1989-02-19,developer,0.37,0.13,0.08,0.14,,1955685399,,,,,,,,,1955685399
419,Male,1995-10-08,developer,0.54,0.02,0.88,0.71,,,,,,,7246878826,,,,7246878826
420,Female,1997-12-09,ETC,0.68,0.18,0.67,0.15,,,1758533117,,,,,,,,1758533117
421,Female,2005-06-13,student,0.53,0.73,0.31,0.93,,,,,,,,1758533076,,,1758533076
422,Male,1989-01-21,planner,0.78,0.31,0.89,0.19,,,,,,7403564872,,,,,7403564872
424,Female,1999-09-24,designer,0.94,0.30,0.55,0.72,,,,,,,,,,7335559264,7335559264
425,Male,2002-03-29,developer,0.01,0.91,0.62,0.73,,,,,,,7246878826,,,,7246878826
427,Male,1985-02-20,Marketer,0.80,0.76,0.44,0.00,,,,,,,,1758533076,,,1758533076
428,Male,2004-03-29,ETC,0.92,0.81,0.48,0.81,,,,,7432233497,,,,,,7432233497
429,Female,2005-06-21,student,0.54,0.24,0.62,0.12,5465402206,,,,,,,,,,5465402206
432,Male,2009-03-02,ETC,0.36,0.46,0.65,0.38,,,,,,,38168941,,,,38168941
434,Female,1990-01-23,ETC,0.27,0.19,0.23,0.70,,,,5015654703,,,,,,,5015654703
436,Male,1981-03-14,student,0.47,0.69,0.24,0.09,,,,57649186,,,,,,,57649186
437,Male,2002-07-27,Creator,0.35,0.38,0.07,0.97,,,,,,,,,,6776454005,6776454005
438,Male,1981-06-01,Creator,0.99,0.44,0.67,0.45,,,7561117482,,,,,,,,7561117482
439,Male,2000-11-30,planner,0.95,0.59,0.06,0.38,,,,,,,,,,6776454005,6776454005
440,Female,1996-09-01,planner,0.54,0.99,0.79,0.58,,,,,,,,,,1267950209,1267950209
441,Male,1975-04-12,Marketer,0.97,0.95,0.12,0.63,5465402206,,,,,,,,,,5465402206
443,Male,1972-05-15,developer,0.88,0.55,0.90,0.05,,,,,,,2039515031,,,,2039515031
444,Female,1986-12-06,planner,0.21,0.58,0.56,0.49,,,6257025448,,,,,,,,6257025448
445,Male,1989-09-26,Creator,0.21,0.55,0.22,0.60,,,,,,,2039515031,,,,2039515031
448,Male,2012-01-15,ETC,0.60,0.50,0.02,0.50,6651584294,,,,,,,,,,6651584294
449,Male,1970-04-29,Marketer,0.79,0.92,0.64,0.80,,,,,,,2039515031,,,,2039515031
451,Female,2009-02-13,ETC,0.25,0.88,0.35,0.27,,,,,,,,,,6183771576,6183771576
453,Male,1979-01-14,ETC,0.15,0.21,0.92,0.37,,,,5015654703,,,,,,,5015654703
455,Male,1993-01-19,ETC,0.53,0.74,0.56,0.95,,,,,,,,,,1267950209,1267950209
456,Male,1988-02-05,student,0.01,0.76,0.40,0.13,,,,,,,,1758533076,,,1758533076
457,Male,2008-01-12,student,0.30,0.85,0.22,0.42,,,,7052320839,,,,,,,7052320839
460,Female,1983-06-09,Office worker,0.68,0.77,0.28,0.57,,,,,,,2039515031,,,,2039515031
461,Male,1991-05-20,student,0.98,0.99,0.68,0.57,,1955685399,,,,,,,,,1955685399
462,Male,1984-10-28,ETC,0.74,0.60,0.30,0.68,,,7561117482,,,,,,,,7561117482
464,Male,1995-06-14,planner,0.52,0.16,0.18,0.23,,1955685399,,,,,,,,,1955685399
465,Male,1992-07-14,Office worker,0.92,0.22,0.89,0.31,,4896992347,,,,,,,,,4896992347
466,Male,2008-11-18,Creator,0.33,0.21,0.08,0.91,,1448628599,,,,,,,,,1448628599
468,Male,2003-10-06,student,0.64,0.81,0.84,0.52,,,,,,,,40881999,,,40881999
469,Male,1999-12-22,Marketer,0.68,0.80,0.53,0.68,,1448628599,,,,,,,,,1448628599
470,Female,2005-04-29,Creator,0.13,0.75,0.47,0.47,,,1797408426,,,,,,,,1797408426
471,Male,1974-06-17,planner,0.92,0.20,0.25,0.63,,,,57649186,,,,,,,57649186
472,Female,2009-10-12,planner,0.89,0.01,0.86,0.87,,,,,,,,7438077396,,,7438077396
473,Female,1978-08-25,designer,0.68,0.00,0.86,0.27,,,,,,4674285118,,,,,4674285118
474,Male,2006-03-10,ETC,0.54,0.97,0.49,0.81,,1448628599,,,,,,,,,1448628599
475,Female,1982-10-24,developer,0.38,0.96,0.05,0.95,6999573193,,,,,,,,,,6999573193
476,Male,2000-11-11,Office worker,0.91,0.47,0.30,0.37,,,,,,,,,5124455949,,5124455949
478,Female,1975-03-29,ETC,0.37,0.15,0.39,0.66,,,1797408426,,,,,,,,1797408426
481,Male,1994-04-19,ETC,0.28,0.58,0.81,0.09,,,,,,,,,6143061581,,6143061581
483,Female,1977-03-24,developer,0.66,0.46,0.60,0.82,,7418025096,,,,,,,,,7418025096
484,Male,1974-03-18,student,0.83,0.30,0.47,0.71,,,,,,,,,6143061581,,6143061581
485,Female,2001-10-30,designer,0.74,0.15,0.46,0.39,,,,,,6183775991,,,,,6183775991
487,Male,1992-10-07,student,0.13,0.77,0.22,0.77,,7418025096,,,,,,,,,7418025096
488,Male,2011-01-25,Office worker,0.75,0.69,0.06,0.10,,,,,,,7447851197,,,,7447851197
490,Male,2007-06-03,planner,0.94,0.94,0.29,0.29,,,,,,,7447851197,,,,7447851197
492,Female,2005-09-08,Marketer,0.64,0.51,0.21,0.92,,,,5015654703,,,,,,,5015654703
493,Male,1970-08-30,designer,0.57,0.60,0.29,0.05,,,,57649186,,,,,,,57649186
494,Male,2012-01-24,Marketer,0.31,0.38,0.14,0.68,,,6257025448,,,,,,,,6257025448
495,Female,1986-04-29,developer,0.50,0.68,0.94,0.51,,,6257025448,,,,,,,,6257025448
496,Male,2006-03-04,Office worker,0.79,0.80,0.18,0.40,,,1758533117,,,,,,,,1758533117
497,Male,1991-05-28,ETC,0.46,0.18,0.72,0.41,,,,,1601845545,,,,,,1601845545
498,Male,1976-11-11,designer,0.68,0.70,0.01,0.13,,,,,,,,,,7335559264,7335559264
499,Female,1981-12-10,Creator,1.00,0.63,0.47,0.62,,,,,,,7447851197,,,,7447851197
500,Male,1995-04-21,designer,0.80,0.34,0.89,0.70,,,,,,,38168941,,,,38168941
501,Female,1975-07-01,Marketer,0.70,0.23,0.58,0.85,6651584294,,,,,,,,,,6651584294
503,Female,1981-05-05,ETC,0.15,0.73,0.68,0.46,,,,,,5273195931,,,,,5273195931
504,Female,2012-04-16,ETC,0.57,0.28,0.79,0.68,,,,,7432233497,,,,,,7432233497
505,Female,1983-10-13,ETC,0.70,0.39,0.05,0.46,,,,,,,7246878826,,,,7246878826
507,Male,1989-12-28,Office worker,0.07,0.70,0.89,0.27,,,,,,,,,6348161493,,6348161493
508,Female,1999-06-25,Creator,0.17,0.43,0.14,0.20,,,,,,,7441111596,,,,7441111596
509,Male,1979-09-17,ETC,0.03,0.42,0.45,0.68,2420328,,,,,,,,,,2420328
510,Male,2009-07-20,planner,0.74,0.68,0.55,0.87,,,,,6884827783,,,,,,6884827783
511,Male,1986-03-31,developer,0.72,0.96,0.01,0.91,,,,7300924972,,,,,,,7300924972
514,Male,1987-07-12,Creator,0.49,0.55,0.75,0.60,,,,,7432233497,,,,,,7432233497
515,Female,1995-08-12,developer,0.68,0.91,0.46,0.46,5465402206,,,,,,,,,,5465402206
517,Male,2006-12-20,developer,0.72,0.29,0.27,0.13,,,,,6884827783,,,,,,6884827783
520,Male,2012-12-05,ETC,0.63,0.62,0.64,0.80,,,6257025448,,,,,,,,6257025448
521,Male,1992-02-17,Creator,0.17,0.73,0.33,0.66,6900417399,,,,,,,,,,6900417399
522,Male,1990-03-16,student,0.47,0.14,0.65,0.94,,,,,,,,,,6183771576,6183771576
523,Male,2001-08-27,planner,0.78,0.61,0.70,0.97,,,,,,,,,,6776454005,6776454005
524,Female,1984-09-04,Office worker,0.75,0.41,0.29,0.80,2420328,,,,,,,,,,2420328
526,Male,1975-05-06,planner,0.93,0.28,0.87,0.70,,,,,1601845545,,,,,,1601845545
527,Male,2002-10-20,Office worker,0.91,0.85,0.52,0.07,,,,5870389792,,,,,,,5870389792
529,Female,1993-01-05,Marketer,0.34,0.88,0.16,0.74,,,1758533117,,,,,,,,1758533117
530,Male,1982-06-16,Office worker,0.72,0.39,0.11,0.48,,,,5870389792,,,,,,,5870389792
531,Female,1995-01-02,student,0.55,0.79,0.30,0.81,,1448628599,,,,,,,,,1448628599
532,Female,1998-03-07,Marketer,0.74,0.12,0.41,0.88,,,,,,,,310842037,,,310842037
533,Female,1991-05-25,Marketer,0.03,0.81,0.08,0.04,,,1797408426,,,,,,,,1797408426
535,Male,1981-02-11,student,0.58,0.93,0.86,0.63,,,7561117482,,,,,,,,7561117482
536,Female,1990-04-04,Office worker,0.59,0.60,0.87,0.05,,,,,,,,,,1267950209,1267950209
539,Female,1981-01-14,designer,0.95,0.00,0.95,0.65,,,,,,,,,,6776454005,6776454005
540,Female,1978-01-22,Marketer,0.82,0.77,0.90,0.14,,,,,,7403564872,,,,,7403564872
541,Male,1975-12-12,student,0.35,0.36,0.79,0.60,6651584294,,,,,,,,,,6651584294
542,Female,1978-05-24,ETC,0.36,0.96,0.98,0.15,,,,,,,,,,6776454005,6776454005
546,Female,1989-01-05,ETC,0.05,0.75,0.36,0.78,,,,,,,2039515031,,,,2039515031
547,Female,2008-08-30,student,0.43,0.98,0.25,0.20,2420328,,,,,,,,,,2420328
548,Male,1974-07-19,Marketer,0.67,0.44,0.71,0.17,,,,,,,,40881999,,,40881999
549,Male,2009-09-26,Marketer,0.18,0.35,0.41,0.38,,,,,,4674285118,,,,,4674285118
550,Female,1999-01-21,planner,0.29,0.76,0.03,0.52,,6091275505,,,,,,,,,6091275505
551,Female,1978-01-27,ETC,0.79,0.49,0.62,0.17,,,,,5999614505,,,,,,5999614505
552,Female,2008-06-11,planner,0.86,0.32,0.35,0.22,,,,,,,,,6406573735,,6406573735
553,Male,2012-02-03,Creator,0.61,0.64,0.27,0.04,,,,,,,,7438077396,,,7438077396
555,Female,2005-05-11,Office worker,0.10,0.70,0.20,0.42,,,,,,4674285118,,,,,4674285118
558,Male,1985-08-05,ETC,0.03,0.84,0.86,0.98,,,,,,,,5417804895,,,5417804895
559,Female,1994-03-25,planner,0.17,0.25,0.74,0.36,,,,,,6183775991,,,,,6183775991
560,Male,2009-12-04,planner,0.29,0.76,0.81,0.86,6651584294,,,,,,,,,,6651584294
561,Female,2009-12-24,ETC,0.55,0.47,0.22,1.00,,,,7325418422,,,,,,,7325418422
562,Male,1976-04-05,Marketer,0.33,0.73,0.48,0.78,,,,,,,,1758533076,,,1758533076
564,Female,2007-03-16,Marketer,0.68,0.01,0.23,0.75,,,,,,,,,6406573735,,6406573735
565,Female,1993-06-05,planner,0.41,0.88,0.59,0.06,,,,,5999614505,,,,,,5999614505
566,Female,1979-05-06,Office worker,0.16,0.03,0.63,0.09,,,,,,,7246878826,,,,7246878826
567,Female,1986-09-07,Office worker,0.90,0.33,0.37,0.18,,,,,,4674285118,,,,,4674285118
568,Female,1972-07-18,developer,0.15,0.14,0.60,0.41,,,,,,,7447851197,,,,7447851197
569,Female,2009-02-13,student,0.74,0.30,0.82,0.68,,,,,6460742500,,,,,,6460742500
571,Female,1978-11-06,developer,0.26,0.12,0.12,0.78,,,,,1601845545,,,,,,1601845545
573,Male,1978-06-03,student,0.24,0.27,0.66,0.63,,,,,,6183775991,,,,,6183775991
575,Male,2000-05-26,developer,0.30,0.67,0.30,0.80,,,,,5999614505,,,,,,5999614505
577,Female,2006-01-29,developer,0.33,0.61,0.95,0.89,,,,,,6183775991,,,,,6183775991
579,Female,1984-02-23,designer,0.01,0.57,0.67,0.67,,,,,,1924822010,,,,,1924822010
580,Male,1990-12-15,designer,0.67,0.08,0.67,0.23,,,,,,6183775991,,,,,6183775991
581,Female,2009-05-12,planner,0.01,0.21,0.63,0.31,,4896992347,,,,,,,,,4896992347
582,Female,2008-09-18,Creator,0.90,0.42,0.88,0.05,,,,,,1924822010,,,,,1924822010
583,Female,1992-11-04,developer,0.72,0.91,0.05,0.00,,1448628599,,,,,,,,,1448628599
586,Female,1981-12-13,ETC,0.57,0.17,0.62,0.21,,,,,,1924822010,,,,,1924822010
587,Female,2010-04-01,planner,0.17,0.06,0.65,0.97,,1955685399,,,,,,,,,1955685399
588,Male,1984-08-13,Office worker,0.97,0.85,0.13,0.56,,,,5870389792,,,,,,,5870389792
589,Female,1996-09-13,student,0.11,0.00,0.28,0.86,,,,,1601845545,,,,,,1601845545
591,Female,1972-03-27,student,0.92,0.35,0.73,0.66,,,1758533117,,,,,,,,1758533117
592,Female,1973-12-22,student,0.49,0.90,0.14,0.48,,,,,,,7441111596,,,,7441111596
595,Female,2009-06-11,student,0.72,0.99,0.09,0.43,,,,,,1924822010,,,,,1924822010
596,Male,2011-11-27,Office worker,0.56,0.47,0.81,0.49,,,,,,,,5417804895,,,5417804895
597,Male,2004-09-17,developer,0.04,0.63,0.41,0.45,,,6257025448,,,,,,,,6257025448
598,Female,1987-02-07,ETC,0.57,0.08,0.21,0.43,2420328,,,,,,,,,,2420328
599,Female,1986-09-28,Creator,0.58,0.25,0.95,0.14,,,,,,,7246878826,,,,7246878826
600,Female,2002-02-14,Office worker,0.42,0.48,0.23,0.44,,,1797408426,,,,,,,,1797408426
601,Female,1984-02-08,ETC,0.01,0.08,0.30,0.93,5465402206,,,,,,,,,,5465402206
603,Female,1989-12-06,planner,0.69,0.67,0.77,0.60,,,,,,,,,6348161493,,6348161493
604,Male,2011-08-10,ETC,0.94,0.07,0.24,0.30,,,,,6884827783,,,,,,6884827783
605,Male,1995-03-04,Office worker,0.46,0.43,0.29,0.64,,1955685399,,,,,,,,,1955685399
606,Female,2004-01-22,ETC,0.11,0.18,0.62,0.35,,,,,,,,,,6183771576,6183771576
607,Male,1976-05-27,planner,0.26,0.52,0.58,0.95,,,,,,,,,,6911909992,6911909992
609,Female,1980-09-04,Creator,0.87,0.08,0.37,0.83,,,,6945534310,,,,,,,6945534310
611,Female,2011-12-09,developer,0.44,0.43,0.53,0.58,,,,,,,7246878826,,,,7246878826
616,Female,1991-08-05,developer,0.95,0.46,0.62,0.94,,,,,1601845545,,,,,,1601845545
617,Female,1972-11-28,Office worker,0.95,0.92,0.05,0.53,2420328,,,,,,,,,,2420328
619,Female,1972-10-02,Marketer,0.83,0.51,0.02,0.20,,7418025096,,,,,,,,,7418025096
621,Female,2010-08-19,planner,0.57,0.01,0.42,0.69,,,,,,,7246878826,,,,7246878826
622,Male,1995-09-06,Marketer,0.25,0.96,0.31,0.71,,,,7327982983,,,,,,,7327982983
623,Male,2003-06-04,student,0.05,0.66,0.96,0.66,,,,,,,,1758533076,,,1758533076
624,Female,1970-10-18,designer,0.68,0.28,0.26,0.98,,,,,,,7447851197,,,,7447851197
626,Male,1984-01-23,developer,0.43,0.51,0.91,0.41,,,,,,,7246878826,,,,7246878826
628,Female,1986-11-02,planner,0.71,0.40,0.38,0.58,,,,,,1924822010,,,,,1924822010
629,Female,2000-07-23,ETC,0.61,0.36,0.21,0.25,,,,,,,7246878826,,,,7246878826
631,Male,1998-01-01,student,0.91,0.51,0.53,0.91,,,1797408426,,,,,,,,1797408426
632,Female,2007-10-31,Office worker,0.90,0.10,0.96,0.01,,6091275505,,,,,,,,,6091275505
634,Male,1988-05-09,planner,0.74,0.61,0.02,0.51,,,,,,,38168941,,,,38168941
636,Female,1993-10-21,planner,0.61,0.67,0.84,0.90,,,6257025448,,,,,,,,6257025448
637,Female,2005-01-06,Office worker,0.21,0.10,0.75,0.85,,4896992347,,,,,,,,,4896992347
639,Male,1979-02-02,Office worker,0.65,0.45,0.64,0.62,,6091275505,,,,,,,,,6091275505
644,Female,1984-02-21,ETC,0.14,0.14,0.56,0.11,,,,,,,,,,1267950209,1267950209
646,Male,2005-10-24,ETC,0.16,0.88,0.83,0.83,,,,7300924972,,,,,,,7300924972
647,Male,2006-01-06,ETC,0.31,0.51,0.80,0.70,,,,,5999614505,,,,,,5999614505
648,Female,1987-06-30,designer,0.93,0.68,0.69,0.36,,,,,,4674285118,,,,,4674285118
649,Male,1998-07-31,Marketer,0.65,0.72,0.45,0.14,5465402206,,,,,,,,,,5465402206
651,Female,1974-06-17,developer,0.79,0.46,0.66,0.61,,,,,,,,,,1267950209,1267950209
652,Male,1997-02-13,developer,0.14,0.70,0.20,0.85,,,,,,,,,5124455949,,5124455949
654,Female,2009-12-31,Marketer,0.59,0.89,0.64,0.89,,,,47421363,,,,,,,47421363
656,Female,2008-09-29,Marketer,0.86,0.84,0.85,0.33,,1955685399,,,,,,,,,1955685399
658,Male,1992-10-19,ETC,0.21,0.15,0.33,0.93,,,6257025448,,,,,,,,6257025448
660,Male,2002-01-10,student,0.86,0.23,0.90,0.06,,,,,,,2039515031,,,,2039515031
661,Female,1994-08-14,developer,0.25,0.42,0.66,0.21,,,,,,1924822010,,,,,1924822010
662,Female,1999-10-18,ETC,0.88,0.34,0.57,0.85,,,,,,,2039515031,,,,2039515031
665,Male,2003-12-23,ETC,0.77,0.20,0.88,0.13,,,,,,,,,6143061581,,6143061581
667,Male,1977-06-09,student,0.72,0.14,0.52,0.57,,,,,,,,,6348161493,,6348161493
669,Male,2009-01-25,Office worker,0.08,0.56,0.23,0.63,,,,7052320839,,,,,,,7052320839
670,Female,1990-04-28,Creator,0.98,0.36,0.51,0.23,,,,,6460742500,,,,,,6460742500
671,Male,1994-06-18,ETC,0.02,0.90,0.76,0.39,,,,,,,,7438077396,,,7438077396
673,Female,2004-11-23,Office worker,0.21,0.95,0.55,0.22,,,,47421363,,,,,,,47421363
676,Male,1982-08-02,student,0.22,0.66,0.09,0.31,,,,,,,7246878826,,,,7246878826
677,Female,2002-07-09,ETC,0.55,0.06,0.56,0.33,,,,,,,,,5124455949,,5124455949
678,Female,1981-11-17,planner,0.71,0.47,0.45,0.97,,,,,,4674285118,,,,,4674285118
679,Female,1970-03-31,ETC,0.99,0.09,0.09,0.18,6999573193,,,,,,,,,,6999573193
680,Male,1970-11-17,Creator,0.64,0.47,0.83,0.63,,,,,,5273195931,,,,,5273195931
681,Male,1985-11-25,Office worker,0.45,0.94,0.29,0.37,,1955685399,,,,,,,,,1955685399
682,Female,1970-04-16,designer,0.07,0.07,0.63,0.54,,7418025096,,,,,,,,,7418025096
683,Male,1977-01-16,Office worker,0.97,0.08,0.91,0.67,,,,,,1924822010,,,,,1924822010
684,Male,1995-11-15,planner,0.74,0.30,0.50,0.62,,7418025096,,,,,,,,,7418025096
686,Male,2009-10-20,Marketer,0.65,0.81,0.15,0.56,,,,,,6533701213,,,,,6533701213
688,Male,2009-02-05,Office worker,0.51,0.65,0.61,0.62,6999573193,,,,,,,,,,6999573193
690,Male,1985-04-19,developer,0.47,0.43,0.02,0.41,,1448628599,,,,,,,,,1448628599
691,Male,1974-11-30,Office worker,0.57,0.98,0.27,0.56,,,,,,,,,,1267950209,1267950209
693,Female,1997-09-10,Creator,0.01,0.56,0.89,0.92,,,,,,,,,31613634,,31613634
694,Female,1977-03-10,ETC,0.52,0.61,0.35,0.07,,,,,6460742500,,,,,,6460742500
695,Male,1994-06-17,student,0.82,0.65,0.26,0.31,,,,7325418422,,,,,,,7325418422
697,Female,1984-12-12,Office worker,0.91,0.22,0.29,0.38,,,,,,,,,6348161493,,6348161493
698,Male,2011-10-15,designer,0.66,0.50,0.16,0.46,,,1758533117,,,,,,,,1758533117
699,Male,1982-06-30,student,0.70,0.99,0.71,0.87,,,,,,4674285118,,,,,4674285118
700,Female,1974-05-02,planner,0.91,0.50,0.93,0.11,,,,,,,7447851197,,,,7447851197
703,Male,1994-10-27,planner,0.48,0.13,0.28,0.14,,7418025096,,,,,,,,,7418025096
704,Male,1980-06-19,Office worker,0.93,0.41,0.80,0.14,,,,57649186,,,,,,,57649186
705,Male,2001-09-12,Marketer,0.04,0.88,0.92,0.78,,,1797408426,,,,,,,,1797408426
706,Male,1981-08-06,ETC,0.39,0.97,0.55,0.20,,,,,,,,,,6183771576,6183771576
708,Female,1998-03-17,Marketer,0.72,0.30,0.79,0.84,2420328,,,,,,,,,,2420328
709,Male,1971-05-07,Creator,0.64,0.68,0.78,0.41,5465402206,,,,,,,,,,5465402206
710,Male,1973-07-29,Office worker,0.81,0.49,0.93,0.10,,6091275505,,,,,,,,,6091275505
711,Male,1992-11-21,designer,0.18,0.52,0.68,0.23,,,,,,,,7438077396,,,7438077396
712,Male,1997-04-26,Office worker,0.19,0.39,0.53,0.51,,6091275505,,,,,,,,,6091275505
713,Male,1997-06-26,Marketer,0.37,0.89,0.98,0.66,,,,,,7403564872,,,,,7403564872
714,Female,1998-01-20,Marketer,0.44,0.17,0.53,0.34,,,,,,,7246878826,,,,7246878826
715,Male,1992-01-06,Creator,0.34,0.66,0.43,0.11,,7418025096,,,,,,,,,7418025096
716,Male,1987-02-17,student,0.54,0.98,0.16,0.88,,7418025096,,,,,,,,,7418025096
717,Female,1994-04-30,planner,0.49,0.31,0.50,0.27,,,,,,,,,6143061581,,6143061581
718,Female,1970-12-18,Office worker,0.63,0.57,0.17,0.08,,,,,,,,40881999,,,40881999
720,Male,1996-10-10,ETC,0.09,0.97,0.53,0.62,,,,,,,7441111596,,,,7441111596
721,Male,1971-02-10,ETC,0.20,0.35,0.78,1.00,,,,,,,,1758533076,,,1758533076
723,Male,1974-09-16,student,0.66,0.75,0.09,0.57,,,,57649186,,,,,,,57649186
724,Female,1973-10-25,ETC,0.19,0.59,0.02,0.56,,,,,,,,,,7335559264,7335559264
725,Female,1981-07-04,developer,0.67,0.40,0.83,0.71,,,,,,,,7438077396,,,7438077396
726,Male,1988-09-21,designer,0.88,0.60,0.03,0.96,,,,,,,,1758533076,,,1758533076
728,Female,1985-08-17,Marketer,0.27,0.29,0.65,0.40,,,1797408426,,,,,,,,1797408426
729,Male,1970-04-17,designer,0.73,0.79,0.19,0.33,,,,,,,,,31613634,,31613634
730,Female,1989-05-06,Creator,0.87,0.39,0.95,0.57,,,,,,,,1758533076,,,1758533076
732,Male,1999-11-21,ETC,0.97,0.17,0.23,0.78,,,7561117482,,,,,,,,7561117482
733,Female,1971-11-24,developer,0.78,0.67,0.21,0.53,,,,,1601845545,,,,,,1601845545
734,Female,1986-04-03,planner,0.42,0.97,0.29,0.56,,,1758533117,,,,,,,,1758533117
735,Female,1997-12-14,developer,0.82,0.51,0.65,0.50,,,1797408426,,,,,,,,1797408426
736,Male,1972-06-26,Office worker,0.28,0.90,0.90,0.64,,7418025096,,,,,,,,,7418025096
737,Female,1985-04-15,ETC,0.51,0.46,0.44,0.58,,,,,,,,,6143061581,,6143061581
739,Male,2008-12-04,ETC,0.79,0.90,0.68,0.19,6900417399,,,,,,,,,,6900417399
741,Male,1999-04-30,developer,0.58,0.75,0.25,0.25,,1448628599,,,,,,,,,1448628599
742,Male,2001-12-31,developer,0.52,0.34,0.16,0.23,,,,,,,,,5124455949,,5124455949
743,Female,1974-08-25,Office worker,0.01,0.44,0.34,0.00,2420328,,,,,,,,,,2420328
744,Female,1991-08-07,ETC,0.07,0.63,0.26,0.06,6999573193,,,,,,,,,,6999573193
745,Female,1980-11-23,developer,0.84,0.71,0.93,0.84,,,,,,,2039515031,,,,2039515031
748,Male,2003-11-23,Marketer,0.99,0.22,0.04,0.47,,,,,,7403564872,,,,,7403564872
749,Female,1980-06-06,student,0.02,0.24,0.35,0.74,6651584294,,,,,,,,,,6651584294
750,Male,1981-07-15,Creator,0.46,0.75,0.11,0.35,,,,,,,,,6143061581,,6143061581
751,Male,1970-04-19,ETC,0.96,0.79,0.47,0.60,,,,,,,,,31613634,,31613634
755,Female,1981-07-03,developer,0.77,0.27,0.18,0.80,2420328,,,,,,,,,,2420328
756,Female,2011-06-23,planner,0.73,0.44,0.03,0.81,6999573193,,,,,,,,,,6999573193
757,Female,1976-11-25,Marketer,0.22,0.97,0.49,0.01,,4896992347,,,,,,,,,4896992347
759,Female,2011-06-20,planner,0.23,0.36,0.09,0.64,,,1758533117,,,,,,,,1758533117
760,Male,1986-07-09,developer,0.07,0.65,0.40,0.87,,,,,,,,,6348161493,,6348161493
761,Female,1973-01-19,designer,0.52,0.78,0.65,0.08,,,,,,,7441111596,,,,7441111596
762,Male,1994-07-14,designer,0.40,0.61,0.66,0.72,,,,,1601845545,,,,,,1601845545
763,Male,1980-06-21,designer,0.59,0.80,0.31,0.10,,,1758533117,,,,,,,,1758533117
766,Male,1975-10-08,designer,0.27,0.69,0.11,0.94,,,1758533117,,,,,,,,1758533117
767,Male,1973-03-29,ETC,0.38,0.50,0.17,0.44,,,,,,4674285118,,,,,4674285118
769,Male,2002-06-01,ETC,0.16,0.24,0.98,0.42,,,,,,,,1758533076,,,1758533076
772,Male,1973-01-15,planner,0.70,0.86,0.94,0.97,,,,,5999614505,,,,,,5999614505
773,Female,2006-09-01,Office worker,0.35,0.48,0.89,0.08,5465402206,,,,,,,,,,5465402206
774,Male,2003-01-03,planner,0.19,0.34,0.05,0.07,,,,,,,,7438077396,,,7438077396
775,Female,2001-08-13,Creator,0.78,0.47,0.71,0.68,,4896992347,,,,,,,,,4896992347
776,Male,1982-09-23,Office worker,0.43,0.04,0.78,0.64,,,,,,,,,31613634,,31613634
777,Male,1995-06-23,Creator,0.50,0.02,0.18,0.94,,,,,,,,,,7335559264,7335559264
778,Male,1976-06-04,designer,0.73,0.25,0.65,0.41,,,,,,,,,6348161493,,6348161493
781,Male,1996-05-09,designer,0.58,0.71,0.27,0.37,2420328,,,,,,,,,,2420328
783,Female,1997-11-26,ETC,0.75,0.60,0.88,0.47,,,,,,7403564872,,,,,7403564872
784,Male,1979-07-18,Creator,0.56,0.79,0.18,0.29,5465402206,,,,,,,,,,5465402206
785,Female,1978-06-11,student,0.21,0.35,0.68,0.71,,,,,,7403564872,,,,,7403564872
787,Female,1976-07-31,planner,0.53,1.00,0.21,0.56,,1955685399,,,,,,,,,1955685399
791,Male,1983-07-15,planner,0.32,0.64,0.24,1.00,,,,,,,2039515031,,,,2039515031
792,Male,2007-10-25,Marketer,0.99,0.56,0.89,0.76,5465402206,,,,,,,,,,5465402206
797,Female,2010-11-27,developer,0.38,0.05,0.18,0.63,,,,,,,,40881999,,,40881999
800,Male,2002-07-10,Office worker,0.91,0.05,0.36,0.18,,,,,,1924822010,,,,,1924822010
801,Male,1993-06-16,ETC,0.34,0.87,0.84,0.23,,,,1203630018,,,,,,,1203630018
802,Male,1977-10-13,designer,0.46,0.14,0.37,0.79,,,,,,6533701213,,,,,6533701213
804,Male,1975-10-26,student,0.75,0.10,0.10,0.15,,,,,,,7441111596,,,,7441111596
807,Female,1978-07-14,developer,0.59,0.54,0.45,0.69,,,,,6884827783,,,,,,6884827783
808,Male,2008-12-01,Creator,0.01,0.49,0.79,0.93,,,,,7432233497,,,,,,7432233497
809,Male,1995-03-20,developer,0.48,0.93,1.00,0.27,,1448628599,,,,,,,,,1448628599
810,Male,1973-04-02,student,0.73,0.66,0.45,0.94,,1955685399,,,,,,,,,1955685399
811,Male,1979-05-19,Creator,0.96,0.54,0.28,0.73,,,,,,6183775991,,,,,6183775991
813,Male,1987-05-07,Office worker,0.76,0.07,0.12,0.43,,,,,,7403564872,,,,,7403564872
814,Female,1981-03-04,designer,0.67,0.54,0.70,0.76,,,,,,,7246878826,,,,7246878826
815,Female,1986-01-29,designer,0.27,0.89,0.52,0.99,,1955685399,,,,,,,,,1955685399
817,Female,1982-10-15,planner,0.84,0.65,0.66,0.74,,,,,,6183775991,,,,,6183775991
818,Female,2004-05-13,designer,0.60,0.86,0.36,0.38,,,,,,1924822010,,,,,1924822010
